60,49,75,29.68,7,4,0.46
79,45,45,29.96,10,5,0
78,41,36,30.03,10,3,0
79,56,55,30.06,10,4,0
76,56,60,30.15,10,2,0
75,48,46,30.22,10,4,0
71,35,33,30.27,10,4,0
70,45,46,30.19,10,4,0
73,58,61,30.08,10,4,0
79,68,71,30.06,10,8,1
76,70,85,29.97,7,7,0.16
76,73,91,29.89,7,6,0.43
68,66,94,29.9,4,9,4.79
61,57,89,30.02,8,9,0.65
69,54,62,29.97,10,6,0
71,53,61,29.85,10,3,0
70,50,53,29.85,10,4,0
66,54,66,29.89,10,4,0
71,70,90,29.73,4,8,4.93
71,65,82,29.75,8,4,0.89
67,57,75,29.96,10,3,0.07
68,58,75,29.98,5,3,0
69,59,74,30.01,7,3,0
70,64,82,30.02,9,5,1
79,72,83,29.97,9,6,0.05
68,54,62,30.06,10,3,0.02
60,54,79,30.17,8,8,0.53
62,43,56,30.23,10,5,0
63,50,66,30.12,10,1,0
67,63,82,30.02,10,4,0
77,64,62,29.87,10,7,0
64,36,36,30.19,10,6,0
61,39,47,30.28,10,4,0
60,46,66,30.3,10,3,0.01
62,53,73,30.18,10,4,0
70,67,92,29.85,8,7,0.01
61,55,69,29.66,8,4,1.03
58,42,64,29.86,10,2,0
63,46,59,30.08,10,1,0
65,55,67,30.03,10,4,0
54,47,63,30.12,10,7,1
47,29,56,30.32,10,2,0
48,33,61,30.29,10,2,0
56,50,74,30.14,10,3,0
68,61,77,30.07,10,5,1
71,69,91,30.1,8,7,0.26
58,58,94,30.14,6,7,1.46
42,39,91,30.23,9,7,0.25
45,42,91,30.18,8,4,0.04
50,45,86,30.06,10,2,0
53,43,72,30.05,10,2,0
55,40,65,30.18,10,3,0
52,37,61,30.38,10,1,0
50,38,66,30.45,10,2,0
51,39,66,30.43,10,2,0
57,46,71,30.4,10,2,0
57,43,64,30.27,10,1,0
59,48,70,30.03,10,3,0
62,47,61,29.98,10,2,0
65,58,78,29.86,8,4,0
66,61,79,29.83,6,6,0
73,67,85,29.75,9,9,0.01
60,52,84,29.7,6,4,1.54
59,41,57,29.78,10,3,0
64,60,86,29.72,10,4,0
55,29,40,29.92,10,8,0
54,31,54,30.08,10,4,0
46,31,55,30.37,10,3,0
51,40,68,30.4,10,4,0
59,56,89,30.12,10,5,1
65,61,79,29.96,9,2,0
64,57,69,29.7,10,5,0
67,54,59,29.57,9,3,0
63,56,81,29.84,9,1,0
61,53,77,29.95,9,2,0
74,69,85,29.72,9,10,0.1
55,47,89,29.68,8,10,1.32
41,30,75,29.94,10,8,1
43,36,74,30.09,8,3,0.03
49,42,80,30.23,7,4,1
46,39,78,30.32,10,6,0
46,33,60,30.48,10,8,1
45,34,77,30.42,10,2,0.2
52,39,70,30.3,10,3,1
48,31,58,30.33,10,4,0
46,36,68,30.28,10,3,1
50,47,86,30.05,5,3,0.13
61,50,71,29.9,5,2,0
55,50,86,29.79,7,3,0
48,34,59,30.02,10,9,0
42,26,61,30.3,10,4,0
45,28,59,30.26,10,1,0
50,34,58,30.28,10,2,0
52,39,68,30.17,10,2,0
59,50,75,29.91,10,3,0
59,39,58,29.79,10,3,0
54,37,61,29.96,10,5,1
45,32,65,30.19,10,3,0
48,36,70,30.32,10,2,0
56,47,78,30.19,7,4,0
51,39,70,30.1,10,4,0
54,46,66,30,6,7,0.01
46,29,56,30.31,10,8,0
44,30,61,30.28,10,3,0
53,41,61,30.03,10,5,0
66,51,66,29.94,10,4,0
51,32,50,30.2,10,10,1
48,26,47,30.32,10,5,0
52,32,53,30.17,10,2,0
57,35,53,30.02,10,4,0
62,46,59,29.87,10,6,0
72,54,55,29.81,10,5,0
66,54,73,29.74,7,8,0
62,27,28,29.78,10,6,0
49,25,41,30.2,10,7,0
47,23,49,30.46,10,3,0
48,28,47,30.38,10,4,0
51,31,51,30.35,10,7,0
50,33,62,30.23,10,3,0
56,20,37,30.34,10,8,0
57,27,40,30.32,10,6,0
56,33,54,30.3,10,3,0
68,37,36,30.12,10,5,0
63,43,60,30.21,10,3,0
64,47,60,30.25,10,6,0
66,55,71,29.97,10,6,0
62,49,59,29.89,10,5,0
63,40,49,29.99,10,4,0
63,33,35,30.2,10,6,0
67,54,68,30.16,10,9,0
73,58,63,30.1,10,8,0
71,62,76,30.03,10,6,0
68,63,86,30,10,3,0.01
65,56,74,29.88,10,4,0
54,50,76,29.73,8,9,1.33
54,30,49,30.18,10,7,0
54,31,53,30.31,10,5,0
53,29,42,30.4,10,3,0
58,45,62,30.24,10,5,0
67,55,72,30.04,10,7,0
70,60,72,30.04,10,6,0
70,55,62,30.02,10,8,0
64,47,59,30.06,10,6,0
73,50,53,29.97,10,7,0
61,37,48,30.12,10,4,0
68,54,66,30.13,10,6,0
68,57,74,30.08,9,9,0
70,62,76,29.83,9,11,0.01
76,66,74,29.69,8,9,0.22
65,58,92,29.75,6,8,2.18
61,59,92,29.88,8,8,0.4
65,61,87,29.93,7,3,0.36
66,56,75,29.9,10,4,1
71,51,59,29.79,8,4,0
73,50,48,29.79,10,5,0
80,58,59,29.79,7,6,0
71,57,61,29.93,9,5,0
73,66,76,29.88,6,4,0.02
68,66,85,29.82,7,5,0.07
55,36,52,30.16,10,11,0
53,28,44,30.39,10,5,0
52,34,57,30.37,10,4,0
62,50,67,30.06,10,9,0
74,62,71,29.8,10,9,0.05
59,46,51,29.93,8,8,0.15
57,41,60,29.95,10,4,0
61,53,75,29.9,9,4,0
65,55,70,30.03,8,5,1
62,42,51,30.09,10,4,0
64,62,76,29.91,5,6,0.02
73,69,88,29.74,5,7,0.03
76,56,59,29.67,7,5,0
59,45,57,29.97,9,8,0.34
60,38,50,30.24,10,5,0
62,41,58,30.18,10,3,0
68,46,48,30.15,10,4,0
68,47,50,30.14,10,5,0
69,48,56,30.04,10,6,0
67,45,55,30.01,10,3,0
68,43,51,30.11,10,4,0
68,53,63,30.09,10,5,0.02
72,62,75,29.96,10,8,1
80,68,74,29.89,10,5,1
68,61,83,30.03,8,7,1.19
65,60,83,30.04,8,4,0.4
66,56,75,30,6,4,0
67,58,77,29.87,8,5,0
70,66,92,29.84,7,8,0.25
71,67,90,29.93,5,6,1.34
69,65,87,30.05,6,4,1.13
72,64,79,30.06,6,2,0
71,63,72,29.98,9,4,0.58
72,61,70,29.97,8,5,0.41
72,55,63,30.06,10,4,0
69,54,61,30.02,10,3,0
71,63,79,29.86,10,6,1
79,69,76,29.77,10,7,0
79,69,77,29.67,8,9,0
76,58,54,29.69,8,5,0.54
75,66,71,29.78,8,7,1
80,73,82,29.65,7,7,1
76,67,73,29.7,8,4,0.92
72,60,69,29.89,10,7,1
64,51,68,30.07,10,7,1
67,48,60,30.08,10,4,0
71,51,57,30.04,10,5,0
74,53,51,30.02,10,4,0
71,53,60,30.03,10,3,0
73,58,65,29.96,10,6,0
70,65,88,29.85,10,8,0.11
77,66,69,29.76,10,7,0
79,70,75,29.87,6,8,0.27
76,67,76,29.98,8,6,0.33
76,68,78,30.09,9,4,0.11
79,67,69,30.09,10,4,1
72,68,87,30.07,6,2,0.77
67,62,83,30.05,9,4,0.23
74,66,84,29.92,6,5,0.26
74,66,83,29.92,6,5,0.2
71,61,77,30.02,10,7,0.16
69,61,84,29.97,5,5,2.25
73,62,74,29.98,9,3,0
77,69,81,30,10,4,0
80,72,82,29.94,10,5,1
78,72,84,29.88,9,7,0.01
81,72,76,29.91,10,8,0
82,75,81,29.96,8,6,0
79,73,76,29.84,8,7,0.52
71,66,87,29.76,8,6,0.35
78,69,79,29.9,6,5,0.02
79,71,78,30.03,8,6,0.18
78,67,67,29.99,8,5,0.31
75,71,85,29.87,8,3,1.07
78,69,75,29.88,6,2,0.19
76,69,76,29.88,7,4,0.36
75,66,74,29.89,6,3,1.61
77,68,76,29.89,9,5,0.1
78,62,66,29.86,10,6,0
80,59,53,29.85,10,4,0
81,65,64,29.88,10,2,0
81,70,71,29.9,10,3,0
82,70,73,29.92,10,5,0
80,71,77,29.95,10,3,0
85,74,72,30,9,6,0
86,76,74,30,10,6,0
85,75,76,29.94,10,5,0
86,74,71,29.85,10,6,0
87,73,66,29.9,8,7,0
86,73,71,29.94,9,6,0
87,73,70,29.93,10,6,0
86,73,67,29.96,9,4,0
86,73,67,30.06,10,4,0
85,71,65,30.14,10,4,0
86,71,66,30.08,10,4,0
86,72,72,30,10,6,0
85,72,70,30.03,10,6,0
84,73,73,30.01,10,6,0
83,75,81,30.03,10,5,0.02
86,73,73,30.07,9,5,0
86,71,65,30.06,10,2,0
87,71,69,30.02,9,3,0.33
84,70,66,29.97,10,2,0
85,71,65,29.94,10,4,0
85,71,70,29.97,10,5,0
87,73,67,29.97,10,7,0
88,74,67,29.91,10,8,0
90,74,62,29.9,10,8,0
89,74,65,29.95,9,8,0
90,73,68,29.94,10,8,0
89,73,64,29.92,10,9,0
90,73,64,29.96,10,7,0
89,73,65,29.99,10,7,0
87,74,67,29.95,9,6,0.04
90,71,60,29.88,10,9,0
89,72,64,29.91,10,9,0
91,73,64,29.96,10,8,0
89,73,64,29.96,10,8,0
90,71,62,29.97,10,7,0
88,72,66,29.98,10,5,0
88,72,63,30.02,10,7,0
89,72,65,30.09,10,5,0
89,72,64,30.11,10,5,0
89,72,62,30.12,10,5,0
89,69,60,30.07,10,4,0
89,69,59,30.01,10,4,0
90,71,60,29.93,10,6,0
90,73,64,29.91,10,5,0
89,73,66,29.91,9,3,0.76
84,75,76,29.93,7,2,0.08
83,74,78,29.97,6,3,1.06
86,73,70,29.98,10,3,0
85,72,67,29.97,10,4,0
87,73,71,29.98,10,5,0
88,73,66,29.97,10,6,0
87,70,62,30,10,6,0
87,72,67,30.03,10,5,0
88,72,68,29.98,10,4,0
88,72,65,29.92,10,5,0
89,73,67,29.93,10,5,0
89,71,63,29.93,10,4,0
89,72,65,29.89,10,6,0
89,72,65,29.86,10,5,0
91,73,66,29.88,10,6,0
92,73,64,29.93,10,5,0
90,74,64,29.91,10,5,0
92,73,63,29.81,10,5,0
87,73,73,29.82,10,3,0.1
78,75,90,29.91,7,3,0.92
74,72,97,30,5,2,2.35
77,73,90,30.02,6,3,1.79
80,75,90,30.06,8,3,0.3
81,75,84,30.04,9,2,0.17
84,75,76,29.94,9,5,0.06
78,74,87,29.89,8,4,0.74
78,73,87,29.97,9,2,0.11
83,74,75,30.05,9,4,0.04
86,74,70,30.09,10,7,0
85,73,72,30.09,10,6,0
84,73,75,30.04,10,2,0.04
84,73,73,30,10,3,0
82,71,73,29.96,10,3,0
83,72,72,29.98,9,3,0.16
82,72,75,29.98,9,5,0.06
83,72,73,29.97,10,4,0
84,72,75,29.93,10,2,0.09
86,72,70,29.92,10,4,0
84,72,73,29.97,10,3,0
83,72,73,29.95,9,3,1
84,73,73,29.96,9,3,0.01
84,74,77,30.01,10,5,1
86,76,79,30.07,10,6,0.01
87,76,75,30.08,10,6,0
86,73,70,29.99,10,6,0
86,73,72,29.93,10,6,0
82,71,68,30.06,9,6,0.05
81,66,64,30.08,10,2,0
82,69,70,29.94,10,3,0
84,72,73,29.96,10,3,1
84,71,66,30.02,10,3,1
83,71,70,29.97,10,3,0
85,71,69,29.92,10,2,0
85,72,67,29.94,10,1,0
87,73,70,29.93,10,2,0
88,73,68,29.97,10,3,0
87,71,66,30.01,10,3,0
86,69,62,29.99,10,2,0
82,69,64,29.95,10,5,0
85,74,73,29.96,9,5,0.03
87,74,72,29.95,10,5,0.01
79,73,83,29.98,9,4,0.76
70,69,89,30.08,7,6,1.22
74,62,71,30.07,10,3,0
77,60,61,30.04,10,1,0
75,55,61,30.15,10,5,0
72,52,54,30.14,10,2,0
70,56,65,30.06,10,1,1
72,58,65,30.02,10,2,0
75,61,66,29.91,10,3,0
81,69,69,29.8,10,5,0
84,72,72,29.87,10,5,0
84,72,71,29.91,10,5,1
76,69,74,30.02,10,5,1
74,60,69,30.18,10,5,0
71,47,49,30.21,10,4,0
68,46,53,30.16,10,1,0
71,53,57,30.09,10,1,0
76,65,66,30.04,10,3,0
79,69,73,30.09,10,2,0.17
77,67,74,30.1,7,3,1
81,70,70,30.02,10,4,0
85,70,66,29.94,10,5,0
84,70,69,29.86,10,6,0
84,71,67,29.85,10,6,0
84,71,71,29.93,10,5,0
74,61,60,30.07,10,7,0
65,45,50,30.23,10,3,0
64,45,57,30.17,10,2,0
70,55,63,30.15,10,3,1
77,64,71,30.19,10,4,1
77,63,72,30.16,8,3,0
76,62,69,30.12,10,2,0
76,62,68,30.16,10,3,0
74,60,67,30.16,10,2,0
75,62,68,30.13,10,2,0
76,63,67,30.11,10,2,0
73,62,72,30.05,8,3,0
81,71,72,29.98,9,5,0.33
81,72,78,30.06,9,6,0.01
74,70,84,30.19,8,5,1.07
71,66,89,30.24,9,4,0
68,66,91,30.22,6,2,0.24
68,60,85,30.13,10,2,0.07
66,65,94,30.09,5,2,0.08
66,64,92,30.16,8,4,0.49
63,61,94,30.23,6,6,0.17
64,55,72,30.29,10,3,0
65,57,79,30.25,8,2,1
67,57,72,30.22,8,4,0
65,55,75,30.18,10,2,0
69,58,74,30.09,6,2,0
73,55,60,30.04,10,2,0
71,52,58,29.97,10,3,0
70,61,74,29.9,9,7,0
66,55,62,30.1,10,7,1
52,30,46,30.54,10,5,0
51,32,55,30.35,10,2,0
61,48,64,30.09,10,5,0
69,64,83,29.94,9,5,0.49
62,54,71,30.11,9,3,0.13
61,52,70,30.19,10,1,0
61,57,87,30.32,10,4,0.03
62,51,69,30.31,10,2,0
66,59,75,29.93,10,6,0
65,49,53,29.57,10,6,0
64,42,53,29.67,10,3,0
55,33,45,30.02,10,4,0
53,34,56,30.08,10,3,0
58,49,77,30.05,10,4,0.22
51,49,95,29.97,6,6,1.29
51,48,88,30.01,8,6,0.37
50,48,95,29.85,5,3,0.63
51,45,84,29.94,8,4,0
48,45,86,30.11,7,3,0
44,31,68,30.49,10,10,0
40,20,45,30.6,10,5,0
44,37,75,30.37,8,3,0
59,55,91,30.04,5,4,0.02
57,47,73,30.02,10,3,0
64,54,73,30.01,7,4,0
50,43,78,30.18,10,4,0
50,42,78,30.31,7,5,0
59,54,82,29.94,8,5,0
55,59,80,29.78,6,6,0
32,12,48,30.49,10,12,0
34,12,42,30.68,10,5,0
47,20,40,30.46,10,2,0
57,32,41,30.2,10,4,0
59,36,48,30.26,10,4,0
60,54,74,30.1,6,1,0.01
72,66,85,30.02,9,7,1
74,65,74,29.94,10,9,0
77,69,74,30.11,10,4,1
69,58,72,30.2,10,1,1
73,64,72,30.08,9,3,0
60,27,51,30.38,10,9,0
52,23,38,30.31,10,4,1
64,51,70,29.9,10,3,1
63,52,74,29.85,8,2,0
64,54,79,29.85,8,5,0.4
60,39,52,30.04,10,4,0
42,28,58,30.13,10,6,0
49,35,64,29.96,10,4,0
29,15,55,30.31,10,10,0
32,11,48,30.74,10,4,0
37,18,50,30.64,10,4,0
57,47,69,30.3,10,5,0
69,56,66,30.02,10,7,0
70,60,72,29.95,10,8,0
74,63,70,30.04,10,8,0
67,63,74,30.25,8,7,0.65
52,50,92,30.33,3,4,0.07
62,59,87,30.01,4,5,0.61
64,56,78,29.97,9,1,0.3
54,48,86,30.11,7,6,1.57
52,48,93,30.09,8,4,0.51
62,52,79,29.83,10,3,1
62,50,66,29.74,9,1,0
65,51,62,29.58,7,6,0.02
62,34,38,29.75,10,11,0
61,36,44,29.94,10,4,0
67,51,62,29.71,10,7,0
59,36,53,29.92,10,7,0
50,27,46,30.27,10,3,0
48,24,48,30.35,10,5,0
50,31,52,30.35,10,6,1
55,30,44,30.32,10,6,0
63,30,38,30.19,10,5,0
61,36,44,30.03,10,4,0
67,52,68,29.98,8,4,0
55,35,52,30.22,10,7,0
49,34,57,30.37,10,6,1
49,46,77,30.24,4,1,0.02
62,59,89,30.06,6,3,1
73,65,76,29.91,9,5,1
71,54,59,29.8,8,2,0
69,41,49,29.88,10,5,0
56,31,39,30.28,10,5,0
65,51,70,30.16,10,3,0
76,64,71,29.99,8,6,0
73,61,73,30.09,9,5,0
71,55,63,30.05,10,9,1
57,47,80,29.94,8,9,0.86
54,33,53,30.16,10,7,0
55,36,54,30.1,10,3,0
64,50,67,29.85,10,6,0
74,56,58,29.78,10,6,0
71,66,76,29.84,7,8,0.09
64,57,80,29.95,8,4,1.12
67,43,61,29.97,10,6,0
69,45,48,29.86,10,3,0
73,49,50,29.64,10,5,0
67,35,31,29.8,10,6,0
54,28,42,30.13,10,6,0
57,50,77,29.95,10,3,1
74,65,76,29.92,8,6,1
75,67,79,29.89,7,7,0
64,45,59,30.08,9,8,0
58,22,30,30.4,10,5,0
56,29,45,30.48,10,6,0
57,52,72,30.33,6,4,0.66
66,60,84,30.11,6,4,0.27
76,66,76,29.94,10,9,1
69,51,61,30.12,10,6,1
68,50,56,30.23,10,4,1
74,64,79,30.13,10,5,1
73,62,70,30.11,10,2,1
64,62,94,30.09,6,4,0.73
55,47,85,30.21,9,7,0.01
58,48,85,30.14,6,3,0.01
57,43,46,30.24,10,3,0
62,49,64,30.26,9,6,0
69,59,78,30.19,7,6,0.02
74,62,69,30.12,10,8,0
75,63,72,30.23,10,4,0
75,62,69,30.2,10,6,0
75,60,63,30.11,10,7,0
74,61,70,30.06,10,8,0
76,62,67,30.07,10,7,0
75,59,56,30.02,10,10,0
72,63,68,29.91,8,6,0.05
69,46,48,29.97,10,4,0
75,61,67,29.84,8,8,0
78,66,73,29.83,9,5,0
78,66,67,29.78,8,10,0
72,56,62,29.76,8,5,0.73
68,46,50,29.85,10,4,0
71,53,56,29.76,10,6,0
71,63,79,29.82,10,8,0
67,61,74,29.75,7,6,0.71
70,51,58,29.72,10,2,0
75,55,52,29.67,10,5,0
64,39,45,30.04,10,8,0
64,43,52,30.21,10,3,0
67,48,55,30.17,10,4,0
69,58,72,29.99,10,7,0
74,64,73,29.9,10,8,0
76,69,82,29.98,8,7,0.1
67,65,94,30.12,8,4,0.34
70,61,79,30.16,10,4,0
75,64,77,30.14,9,6,1
75,62,69,30.07,10,5,0
76,64,71,30.03,10,7,0
77,66,73,30.01,10,6,0
72,65,80,30,10,5,1
72,62,73,30,10,4,0
77,65,71,30.02,10,6,1
79,67,73,30,10,6,0
80,66,66,29.86,10,7,0
65,55,69,29.99,10,7,0.01
64,42,50,30.1,10,5,0
65,49,61,29.87,10,4,0
76,65,73,29.58,10,7,0
77,57,51,29.56,10,8,0
70,50,58,29.72,10,7,0
83,68,64,29.58,9,9,0
79,66,64,29.59,7,9,0.01
65,44,43,29.89,10,6,0.05
71,48,50,29.93,10,6,0
77,56,57,29.9,10,7,0
80,66,66,29.8,9,8,1
70,43,43,30.03,10,8,0
71,42,44,30.03,10,4,0
73,49,52,29.95,10,4,0
75,57,56,29.94,10,6,0
74,61,66,29.97,10,8,0
71,68,86,29.96,9,6,0.04
77,68,76,29.91,9,7,1
80,70,73,29.88,7,3,0.22
76,57,61,29.9,9,7,0
74,54,54,29.91,10,3,0
78,61,63,29.89,10,5,0
80,64,67,29.9,10,7,0
78,67,74,29.8,10,9,0
80,69,67,29.77,8,5,0.12
84,71,72,29.75,8,10,1
85,69,64,29.74,10,9,0
75,67,77,29.89,9,4,1.22
70,61,74,30.05,8,6,0.67
69,62,81,29.99,10,4,0.02
72,62,73,29.89,8,5,0.07
72,49,54,29.83,10,5,0
78,60,55,29.72,10,7,0
84,72,70,29.81,10,6,0
87,74,71,29.85,6,7,0.01
80,71,73,29.87,9,4,0.47
78,67,70,30,10,2,0
78,66,68,30.02,10,2,0
77,68,74,30.01,10,2,0.02
78,68,75,29.95,10,4,0
83,71,70,29.92,10,5,1
82,71,69,29.9,10,4,0.24
80,69,76,29.83,9,1,0.17
78,68,72,29.74,9,3,1.39
81,66,67,29.82,10,5,0
83,62,55,29.9,10,3,0
83,66,60,29.9,10,4,0
82,69,69,29.87,10,6,0
82,65,62,29.86,10,6,0
83,68,62,29.9,10,7,0
85,68,62,29.89,10,7,1
87,71,63,29.87,10,7,0
87,71,63,29.9,10,8,0
88,71,65,29.92,10,7,0
88,70,60,29.82,10,7,0
89,72,61,29.73,10,8,0
89,71,60,29.75,10,7,0
84,72,72,29.92,10,4,0.01
87,69,60,29.92,10,5,0
86,64,54,29.79,10,6,0
88,67,54,29.67,10,5,0
91,72,63,29.76,10,7,0
79,71,70,30.02,8,5,0.14
83,71,67,30.11,10,5,0.02
82,72,74,30.08,8,2,1.07
81,72,75,30,7,3,0.01
82,70,70,29.91,10,4,0
87,73,68,29.85,10,6,0
89,73,64,29.88,10,8,0
89,72,62,30.02,9,7,1
89,72,63,30.06,10,6,0
88,71,62,30,10,7,0
90,72,60,29.97,10,7,0
89,70,58,30.01,10,6,0
89,71,60,30.06,10,4,0
87,71,61,30.05,10,3,0.02
88,67,59,30.02,10,3,0
89,67,56,29.99,10,4,0
88,65,57,29.95,10,5,0
89,69,58,29.96,10,7,0
89,70,59,29.99,10,6,0
90,70,59,30.06,10,3,0
89,69,58,30.07,10,4,0
87,70,65,30.01,9,3,0.16
84,69,67,29.93,9,3,0
88,71,63,29.9,10,3,1
88,70,61,29.98,10,5,0
89,70,60,30.07,10,5,0
90,69,56,30.03,10,5,0
91,68,56,29.95,10,5,1
90,68,58,29.9,10,6,0
90,71,58,29.88,10,4,0.04
89,71,60,29.95,10,3,0.01
91,71,61,30.03,10,7,0
91,70,58,30.03,10,6,1
89,67,54,29.97,10,5,0
91,64,54,29.9,10,5,0
92,64,51,29.86,10,4,0
93,68,48,29.91,10,4,0
88,61,43,29.97,10,4,0
